Freq.	I(Ldrive)
4.78630092322621e+003	8.14250512517917e-003,-8.61442041627557e-002
4.79733448636672e+003	8.05741249440892e-003,-8.59006486435561e-002
4.80839348449711e+003	7.97320460044613e-003,-8.56594367067784e-002
4.81947797625110e+003	7.88986724474877e-003,-8.54205490749180e-002
4.83058802039755e+003	7.80738647717674e-003,-8.51839667949805e-002
4.84172367584082e+003	7.72574859032705e-003,-8.49496712339591e-002
4.85288500162103e+003	7.64494011400875e-003,-8.47176440744148e-002
4.86407205691444e+003	7.56494780985140e-003,-8.44878673101521e-002
4.87528490103368e+003	7.48575866604485e-003,-8.42603232419902e-002
4.88652359342816e+003	7.40735989220527e-003,-8.40349944736286e-002
4.89778819368428e+003	7.32973891436470e-003,-8.38118639076049e-002
4.90907876152585e+003	7.25288337007990e-003,-8.35909147413428e-002
4.92039535681433e+003	7.17678110365720e-003,-8.33721304632897e-002
4.93173803954917e+003	7.10142016149040e-003,-8.31554948491414e-002
4.94310686986817e+003	7.02678878750770e-003,-8.29409919581533e-002
4.95450190804772e+003	6.95287541872526e-003,-8.27286061295360e-002
4.96592321450317e+003	6.87966868090377e-003,-8.25183219789342e-002
4.97737084978917e+003	6.80715738430537e-003,-8.23101243949873e-002
4.98884487459993e+003	6.73533051954792e-003,-8.21039985359711e-002
5.00034534976960e+003	6.66417725355393e-003,-8.18999298265178e-002
5.01187233627253e+003	6.59368692559105e-003,-8.16979039544151e-002
5.02342589522368e+003	6.52384904340225e-003,-8.14979068674813e-002
5.03500608787886e+003	6.45465327942198e-003,-8.12999247705158e-002
5.04661297563509e+003	6.38608946707725e-003,-8.11039441223252e-002
5.05824662003095e+003	6.31814759716987e-003,-8.09099516328211e-002
5.06990708274685e+003	6.25081781433829e-003,-8.07179342601916e-002
5.08159442560541e+003	6.18409041359658e-003,-8.05278792081427e-002
5.09330871057176e+003	6.11795583694833e-003,-8.03397739232110e-002
5.10504999975387e+003	6.05240467007298e-003,-8.01536060921445e-002
5.11681835540288e+003	5.98742763908316e-003,-7.99693636393517e-002
5.12861383991345e+003	5.92301560735050e-003,-7.97870347244191e-002
5.14043651582406e+003	5.85915957239791e-003,-7.96066077396934e-002
5.15228644581737e+003	5.79585066285682e-003,-7.94280713079305e-002
5.16416369272051e+003	5.73308013548682e-003,-7.92514142800082e-002
5.17606831950548e+003	5.67083937225663e-003,-7.90766257327027e-002
5.18800038928941e+003	5.60911987748405e-003,-7.89036949665294e-002
5.19995996533496e+003	5.54791327503366e-003,-7.87326115036444e-002
5.21194711105060e+003	5.48721130556970e-003,-7.85633650858081e-002
5.22396188999100e+003	5.42700582386374e-003,-7.83959456724100e-002
5.23600436585730e+003	5.36728879615446e-003,-7.82303434385535e-002
5.24807460249752e+003	5.30805229755839e-003,-7.80665487731994e-002
5.26017266390686e+003	5.24928850953032e-003,-7.79045522773694e-002
5.27229861422802e+003	5.19098971737139e-003,-7.77443447624082e-002
5.28445251775160e+003	5.13314830778373e-003,-7.75859172483009e-002
5.29663443891637e+003	5.07575676647033e-003,-7.74292609620509e-002
5.30884444230968e+003	5.01880767577835e-003,-7.72743673361118e-002
5.32108259266774e+003	4.96229371238493e-003,-7.71212280068777e-002
5.33334895487600e+003	4.90620764502390e-003,-7.69698348132269e-002
5.34564359396951e+003	4.85054233225230e-003,-7.68201797951232e-002
5.35796657513321e+003	4.79529072025527e-003,-7.66722551922701e-002
5.37031796370232e+003	4.74044584068826e-003,-7.65260534428214e-002
5.38269782516267e+003	4.68600080855503e-003,-7.63815671821441e-002
5.39510622515107e+003	4.63194882012087e-003,-7.62387892416366e-002
5.40754322945560e+003	4.57828315085891e-003,-7.60977126475989e-002
5.42000890401603e+003	4.52499715342970e-003,-7.59583306201590e-002
5.43250331492412e+003	4.47208425569137e-003,-7.58206365722474e-002
5.44502652842400e+003	4.41953795874077e-003,-7.56846241086291e-002
5.45757861091249e+003	4.36735183498356e-003,-7.55502870249859e-002
5.47015962893950e+003	4.31551952623247e-003,-7.54176193070505e-002
5.48276964920832e+003	4.26403474183290e-003,-7.52866151297942e-002
5.49540873857603e+003	4.21289125681445e-003,-7.51572688566662e-002
5.50807696405382e+003	4.16208291006776e-003,-7.50295750388842e-002
5.52077439280736e+003	4.11160360254518e-003,-7.49035284147775e-002
5.53350109215715e+003	4.06144729548527e-003,-7.47791239091823e-002
5.54625712957889e+003	4.01160800865876e-003,-7.46563566328875e-002
5.55904257270381e+003	3.96207981863627e-003,-7.45352218821333e-002
5.57185748931908e+003	3.91285685707627e-003,-7.44157151381619e-002
5.58470194736808e+003	3.86393330903247e-003,-7.42978320668187e-002
5.59757601495088e+003	3.81530341127959e-003,-7.41815685182065e-002
5.61047976032448e+003	3.76696145065706e-003,-7.40669205263921e-002
5.62341325190327e+003	3.71890176242919e-003,-7.39538843091633e-002
5.63637655825932e+003	3.67111872866126e-003,-7.38424562678404e-002
5.64936974812280e+003	3.62360677661070e-003,-7.37326329871384e-002
5.66239289038231e+003	3.57636037713226e-003,-7.36244112350831e-002
5.67544605408524e+003	3.52937404309657e-003,-7.35177879629795e-002
5.68852930843819e+003	3.48264232782095e-003,-7.34127603054340e-002
5.70164272280725e+003	3.43615982351187e-003,-7.33093255804291e-002
5.71478636671844e+003	3.38992115971827e-003,-7.32074812894535e-002
5.72796030985806e+003	3.34392100179438e-003,-7.31072251176848e-002
5.74116462207304e+003	3.29815404937203e-003,-7.30085549342278e-002
5.75439937337134e+003	3.25261503484080e-003,-7.29114687924078e-002
5.76766463392227e+003	3.20729872183574e-003,-7.28159649301188e-002
5.78096047405695e+003	3.16219990373151e-003,-7.27220417702280e-002
5.79428696426858e+003	3.11731340214229e-003,-7.26296979210371e-002
5.80764417521288e+003	3.07263406542655e-003,-7.25389321767999e-002
5.82103217770848e+003	3.02815676719572e-003,-7.24497435182979e-002
5.83445104273721e+003	2.98387640482627e-003,-7.23621311134745e-002
5.84790084144457e+003	2.93978789797371e-003,-7.22760943181270e-002
5.86138164514005e+003	2.89588618708873e-003,-7.21916326766596e-002
5.87489352529753e+003	2.85216623193324e-003,-7.21087459228956e-002
5.88843655355565e+003	2.80862301009661e-003,-7.20274339809506e-002
5.90201080171820e+003	2.76525151551083e-003,-7.19476969661687e-002
5.91561634175450e+003	2.72204675696336e-003,-7.18695351861202e-002
5.92925324579975e+003	2.67900375660752e-003,-7.17929491416635e-002
5.94292158615548e+003	2.63611754846882e-003,-7.17179395280714e-002
5.95662143528986e+003	2.59338317694675e-003,-7.16445072362230e-002
5.97035286583812e+003	2.55079569531098e-003,-7.15726533538613e-002
5.98411595060295e+003	2.50835016419106e-003,-7.15023791669202e-002
5.99791076255485e+003	2.46604165005867e-003,-7.14336861609180e-002
6.01173737483253e+003	2.42386522370132e-003,-7.13665760224220e-002
6.02559586074333e+003	2.38181595868704e-003,-7.13010506405844e-002
6.03948629376355e+003	2.33988892981820e-003,-7.12371121087491e-002
6.05340874753888e+003	2.29807921157431e-003,-7.11747627261331e-002
6.06736329588480e+003	2.25638187654235e-003,-7.11140049995832e-002
6.08135001278692e+003	2.21479199383355e-003,-7.10548416454077e-002
6.09536897240143e+003	2.17330462748569e-003,-7.09972755912871e-002
6.10942024905546e+003	2.13191483484992e-003,-7.09413099782636e-002
6.12350391724748e+003	2.09061766496061e-003,-7.08869481628119e-002
6.13762005164768e+003	2.04940815688754e-003,-7.08341937189919e-002
6.15176872709842e+003	2.00828133806902e-003,-7.07830504406864e-002
6.16595001861456e+003	1.96723222262470e-003,-7.07335223439246e-002
6.18016400138390e+003	1.92625580964702e-003,-7.06856136692934e-002
6.19441075076755e+003	1.88534708146994e-003,-7.06393288844385e-002
6.20869034230037e+003	1.84450100191365e-003,-7.05946726866579e-002
6.22300285169133e+003	1.80371251450392e-003,-7.05516500055883e-002
6.23734835482393e+003	1.76297654066495e-003,-7.05102660059885e-002
6.25172692775659e+003	1.72228797788391e-003,-7.04705260906202e-002
6.26613864672309e+003	1.68164169784613e-003,-7.04324359032299e-002
6.28058358813291e+003	1.64103254453927e-003,-7.03960013316341e-002
6.29506182857171e+003	1.60045533232493e-003,-7.03612285109085e-002
6.30957344480166e+003	1.55990484397621e-003,-7.03281238266869e-002
6.32411851376192e+003	1.51937582867953e-003,-7.02966939185693e-002
6.33869711256900e+003	1.47886299999909e-003,-7.02669456836447e-002
6.35330931851716e+003	1.43836103380232e-003,-7.02388862801289e-002
6.36795520907888e+003	1.39786456614426e-003,-7.02125231311229e-002
6.38263486190521e+003	1.35736819110936e-003,-7.01878639284921e-002
6.39734835482620e+003	1.31686645860868e-003,-7.01649166368724e-002
6.41209576585134e+003	1.27635387213041e-003,-7.01436894978046e-002
6.42687717316992e+003	1.23582488644185e-003,-7.01241910340004e-002
6.44169265515149e+003	1.19527390524066e-003,-7.01064300537453e-002
6.45654229034627e+003	1.15469527875320e-003,-7.00904156554402e-002
6.47142615748555e+003	1.11408330127779e-003,-7.00761572322868e-002
6.48634433548210e+003	1.07343220867042e-003,-7.00636644771201e-002
6.50129690343062e+003	1.03273617577061e-003,-7.00529473873917e-002
6.51628394060814e+003	9.91989313764857e-004,-7.00440162703099e-002
6.53130552647444e+003	9.51185667485096e-004,-7.00368817481388e-002
6.54636174067246e+003	9.10319212639469e-004,-7.00315547636626e-002
6.56145266302877e+003	8.69383852972516e-004,-7.00280465858190e-002
6.57657837355392e+003	8.28373417352113e-004,-7.00263688155069e-002
6.59173895244292e+003	7.87281656779817e-004,-7.00265333915738e-002
6.60693448007567e+003	7.46102241321812e-004,-7.00285525969875e-002
6.62216503701733e+003	7.04828756956898e-004,-7.00324390651982e-002
6.63743070401879e+003	6.63454702338382e-004,-7.00382057866963e-002
6.65273156201712e+003	6.21973485466217e-004,-7.00458661157724e-002
6.66806769213592e+003	5.80378420265669e-004,-7.00554337774847e-002
6.68343917568585e+003	5.38662723068959e-004,-7.00669228748412e-002
6.69884609416497e+003	4.96819508995542e-004,-7.00803478962023e-002
6.71428852925922e+003	4.54841788227285e-004,-7.00957237229116e-002
6.72976656284288e+003	4.12722462173820e-004,-7.01130656371614e-002
6.74528027697892e+003	3.70454319524114e-004,-7.01323893301002e-002
6.76082975391951e+003	3.28030032179033e-004,-7.01537109101911e-002
6.77641507610645e+003	2.85442151060451e-004,-7.01770469118265e-002
6.79203632617154e+003	2.42683101791642e-004,-7.02024143042104e-002
6.80769358693711e+003	1.99745180243757e-004,-7.02298305005152e-002
6.82338694141639e+003	1.56620547942736e-004,-7.02593133673215e-002
6.83911647281398e+003	1.13301227331102e-004,-7.02908812343514e-002
6.85488226452631e+003	6.97790968784181e-005,-7.03245529045048e-002
6.87068440014201e+003	2.60458860343784e-005,-7.03603476642074e-002
6.88652296344245e+003	-1.79068299822992e-005,-7.03982852940826e-002
6.90239803840211e+003	-6.20876355657507e-005,-7.04383860799567e-002
6.91830970918905e+003	-1.06505280282880e-004,-7.04806708242094e-002
6.93425806016538e+003	-1.51168684618767e-004,-7.05251608574813e-002
6.95024317588765e+003	-1.96086945915381e-004,-7.05718780507500e-002
6.96626514110737e+003	-2.41269344511678e-004,-7.06208448277882e-002
6.98232404077140e+003	-2.86725350093700e-004,-7.06720841780164e-002
6.99841996002242e+003	-3.32464628263555e-004,-7.07256196697642e-002
7.01455298419939e+003	-3.78497047336570e-004,-7.07814754639537e-002
7.03072319883801e+003	-4.24832685376542e-004,-7.08396763282223e-002
7.04693068967115e+003	-4.71481837479074e-004,-7.09002476514961e-002
7.06317554262930e+003	-5.18455023313946e-004,-7.09632154590343e-002
7.07945784384105e+003	-5.65762994937573e-004,-7.10286064279588e-002
7.09577767963356e+003	-6.13416744887387e-004,-7.10964479032868e-002
7.11213513653296e+003	-6.61427514570508e-004,-7.11667679144855e-002
7.12853030126487e+003	-7.09806802959355e-004,-7.12395951925668e-002
7.14496326075480e+003	-7.58566375608172e-004,-7.13149591877425e-002
7.16143410212869e+003	-8.07718274004306e-004,-7.13928900876597e-002
7.17794291271329e+003	-8.57274825269238e-004,-7.14734188362390e-002
7.19448978003666e+003	-9.07248652225129e-004,-7.15565771531364e-002
7.21107479182866e+003	-9.57652683843121e-004,-7.16423975538541e-002
7.22769803602137e+003	-1.00850016609072e-003,-7.17309133705226e-002
7.24435960074957e+003	-1.05980467319636e-003,-7.18221587733804e-002
7.26105957435121e+003	-1.11158011935018e-003,-7.19161687929784e-002
7.27779804536790e+003	-1.16384077086086e-003,-7.20129793431344e-002
7.29457510254535e+003	-1.21660125878979e-003,-7.21126272446705e-002
7.31139083483383e+003	-1.26987659208441e-003,-7.22151502499586e-002
7.32824533138870e+003	-1.32368217123406e-003,-7.23205870683096e-002
7.34513868157081e+003	-1.37803380247276e-003,-7.24289773922366e-002
7.36207097494702e+003	-1.43294771255481e-003,-7.25403619246280e-002
7.37904230129067e+003	-1.48844056412986e-003,-7.26547824068657e-002
7.39605275058203e+003	-1.54452947174660e-003,-7.27722816479246e-002
7.41310241300883e+003	-1.60123201851447e-003,-7.28929035544965e-002
7.43019137896667e+003	-1.65856627345547e-003,-7.30166931621743e-002
7.44731973905954e+003	-1.71655080957930e-003,-7.31436966677428e-002
7.46448758410032e+003	-1.77520472271699e-003,-7.32739614626212e-002
7.48169500511119e+003	-1.83454765115007e-003,-7.34075361675009e-002
7.49894209332421e+003	-1.89459979607457e-003,-7.35444706682317e-002
7.51622894018170e+003	-1.95538194294095e-003,-7.36848161530055e-002
7.53355563733682e+003	-2.01691548371381e-003,-7.38286251508911e-002
7.55092227665398e+003	-2.07922244009706e-003,-7.39759515717789e-002
7.56832895020939e+003	-2.14232548777367e-003,-7.41268507477915e-002
7.58577575029148e+003	-2.20624798171094e-003,-7.42813794762241e-002
7.60326276940146e+003	-2.27101398258595e-003,-7.44395960640793e-002
7.62079010025376e+003	-2.33664828438835e-003,-7.46015603742637e-002
7.63835783577655e+003	-2.40317644326170e-003,-7.47673338735181e-002
7.65596606911220e+003	-2.47062480764706e-003,-7.49369796821564e-002
7.67361489361783e+003	-2.53902054979752e-003,-7.51105626256904e-002
7.69130440286573e+003	-2.60839169873533e-003,-7.52881492884246e-002
7.70903469064394e+003	-2.67876717472815e-003,-7.54698080691060e-002
7.72680585095666e+003	-2.75017682536545e-003,-7.56556092387209e-002
7.74461797802482e+003	-2.82265146332045e-003,-7.58456250005323e-002
7.76247116628655e+003	-2.89622290588918e-003,-7.60399295524599e-002
7.78036551039767e+003	-2.97092401640254e-003,-7.62385991519067e-002
7.79830110523222e+003	-3.04678874761421e-003,-7.64417121831429e-002
7.81627804588292e+003	-3.12385218717301e-003,-7.66493492273637e-002
7.83429642766174e+003	-3.20215060529514e-003,-7.68615931355424e-002
7.85235634610034e+003	-3.28172150475917e-003,-7.70785291042084e-002
7.87045789695061e+003	-3.36260367335408e-003,-7.73002447542848e-002
7.88860117618517e+003	-3.44483723891923e-003,-7.75268302131260e-002
7.90678627999787e+003	-3.52846372712365e-003,-7.77583781999100e-002
7.92501330480434e+003	-3.61352612214190e-003,-7.79949841145360e-002
7.94328234724243e+003	-3.70006893039355e-003,-7.82367461302007e-002
7.96159350417280e+003	-3.78813824752460e-003,-7.84837652898221e-002
7.97994687267938e+003	-3.87778182882049e-003,-7.87361456064987e-002
7.99834255006990e+003	-3.96904916325320e-003,-7.89939941681979e-002
8.01678063387640e+003	-4.06199155137823e-003,-7.92574212468759e-002
8.03526122185579e+003	-4.15666218731187e-003,-7.95265404122492e-002
8.05378441199028e+003	-4.25311624503449e-003,-7.98014686504421e-002
8.07235030248799e+003	-4.35141096928276e-003,-8.00823264877511e-002
8.09095899178343e+003	-4.45160577131105e-003,-8.03692381197818e-002
8.10961057853802e+003	-4.55376232982255e-003,-8.06623315462245e-002
8.12830516164060e+003	-4.65794469739039e-003,-8.09617387115508e-002
8.14704284020800e+003	-4.76421941271273e-003,-8.12675956519316e-002
8.16582371358553e+003	-4.87265561906901e-003,-8.15800426486912e-002
8.18464788134750e+003	-4.98332518937153e-003,-8.18992243886302e-002
8.20351544329778e+003	-5.09630285823415e-003,-8.22252901315721e-002
8.22242649947031e+003	-5.21166636151079e-003,-8.25583938855031e-002
8.24138115012962e+003	-5.32949658378929e-003,-8.28986945897029e-002
8.26037949577139e+003	-5.44987771436164e-003,-8.32463563062813e-002
8.27942163712294e+003	-5.57289741223040e-003,-8.36015484205616e-002
8.29850767514382e+003	-5.69864698075277e-003,-8.39644458507809e-002
8.31763771102631e+003	-5.82722155256877e-003,-8.43352292675983e-002
8.33681184619594e+003	-5.95872028550938e-003,-8.47140853239373e-002
8.35603018231207e+003	-6.09324657023328e-003,-8.51012068957156e-002
8.37529282126842e+003	-6.23090825039855e-003,-8.54967933340508e-002
8.39459986519356e+003	-6.37181785623844e-003,-8.59010507295648e-002
8.41395141645154e+003	-6.51609285247809e-003,-8.63141921894455e-002
8.43334757764234e+003	-6.66385590160326e-003,-8.67364381279678e-002
8.45278845160249e+003	-6.81523514357246e-003,-8.71680165712132e-002
8.47227414140555e+003	-6.97036449315126e-003,-8.76091634767764e-002
8.49180475036272e+003	-7.12938395614336e-003,-8.80601230692922e-002
8.51138038202335e+003	-7.29243996589688e-003,-8.85211481926684e-002
8.53100114017548e+003	-7.45968574157723e-003,-8.89925006799620e-002
8.55066712884641e+003	-7.63128166982287e-003,-8.94744517418975e-002
8.57037845230328e+003	-7.80739571153474e-003,-8.99672823750818e-002
8.59013521505353e+003	-7.98820383569791e-003,-9.04712837910376e-002
8.60993752184558e+003	-8.17389048229706e-003,-9.09867578672479e-002
8.62978547766928e+003	-8.36464905656308e-003,-9.15140176214709e-002
8.64967918775651e+003	-8.56068245698332e-003,-9.20533877106692e-002
8.66961875758174e+003	-8.76220363972072e-003,-9.26052049559730e-002
8.68960429286259e+003	-8.96943622232014e-003,-9.31698188951881e-002
8.70963589956038e+003	-9.18261512983770e-003,-9.37475923644469e-002
8.72971368388068e+003	-9.40198728681041e-003,-9.43389021107038e-002
8.74983775227393e+003	-9.62781235879393e-003,-9.49441394368716e-002
8.77000821143591e+003	-9.86036354753764e-003,-9.55637108815077e-002
8.79022516830841e+003	-1.00999284442432e-002,-9.61980389350747e-002
8.81048873007970e+003	-1.03468099457673e-002,-9.68475627949105e-002
8.83079900418519e+003	-1.06013272390876e-002,-9.75127391611788e-002
8.85115609830791e+003	-1.08638168598578e-002,-9.81940430761945e-002
8.87156012037917e+003	-1.11346338314361e-002,-9.88919688096536e-002
8.89201117857904e+003	-1.14141528913926e-002,-9.96070307924450e-002
8.91250938133701e+003	-1.17027698131849e-002,-1.00339764601859e-001
8.93305483733251e+003	-1.20009028314541e-002,-1.01090728001162e-001
8.95364765549549e+003	-1.23089941802366e-002,-1.01860502036658e-001
8.97428794500703e+003	-1.26275117543248e-002,-1.02649692195506e-001
8.99497581529990e+003	-1.29569509050512e-002,-1.03458929627730e-001
9.01571137605912e+003	-1.32978363829331e-002,-1.04288872435990e-001
9.03649473722256e+003	-1.36507244409059e-002,-1.05140207036847e-001
9.05732600898155e+003	-1.40162051133131e-002,-1.06013649597381e-001
9.07820530178140e+003	-1.43949046874319e-002,-1.06909947551153e-001
9.09913272632206e+003	-1.47874883861076e-002,-1.07829881197612e-001
9.12010839355864e+003	-1.51946632820834e-002,-1.08774265389111e-001
9.14113241470204e+003	-1.56171814668576e-002,-1.09743951309777e-001
9.16220490121953e+003	-1.60558434994249e-002,-1.10739828350459e-001
9.18332596483535e+003	-1.65115021630854e-002,-1.11762826083931e-001
9.20449571753125e+003	-1.69850665616817e-002,-1.12813916344422e-001
9.22571427154717e+003	-1.74775065901924e-002,-1.13894115415313e-001
9.24698173938176e+003	-1.79898578186302e-002,-1.15004486328514e-001
9.26829823379302e+003	-1.85232268327150e-002,-1.16146141278576e-001
9.28966386779889e+003	-1.90787970798944e-002,-1.17320244153927e-001
9.31107875467783e+003	-1.96578352750422e-002,-1.18528013186757e-001
9.33254300796944e+003	-2.02616984266685e-002,-1.19770723721928e-001
9.35405674147504e+003	-2.08918415518325e-002,-1.21049711103790e-001
9.37562006925833e+003	-2.15498261562726e-002,-1.22366373677886e-001
9.39723310564590e+003	-2.22373295657039e-002,-1.23722175902089e-001
9.41889596522793e+003	-2.29561552049268e-002,-1.25118651558661e-001
9.44060876285875e+003	-2.37082439335357e-002,-1.26557407054863e-001
9.46237161365745e+003	-2.44956865607983e-002,-1.28040124794938e-001
9.48418463300849e+003	-2.53207376779601e-002,-1.29568566600263e-001
9.50604793656233e+003	-2.61858309640483e-002,-1.31144577147038e-001
9.52796164023603e+003	-2.70935961415465e-002,-1.32770087381554e-001
9.54992586021387e+003	-2.80468777814109e-002,-1.34447117861647e-001
9.57194071294795e+003	-2.90487561832180e-002,-1.36177781958719e-001
9.59400631515884e+003	-3.01025705862078e-002,-1.37964288837107e-001
9.61612278383615e+003	-3.12119450011425e-002,-1.39808946105894e-001
9.63829023623921e+003	-3.23808169917946e-002,-1.41714162011405e-001
9.66050878989764e+003	-3.36134697791574e-002,-1.43682447005444e-001
9.68277856261199e+003	-3.49145680918256e-002,-1.45716414483378e-001
9.70509967245440e+003	-3.62891982432021e-002,-1.47818780435492e-001
9.72747223776915e+003	-3.77429129810386e-002,-1.49992361692396e-001
9.74989637717337e+003	-3.92817817281788e-002,-1.52240072367712e-001
9.77237220955760e+003	-4.09124469160638e-002,-1.54564918005308e-001
9.79489985408648e+003	-4.26421872053760e-002,-1.56969986819356e-001
9.81747943019934e+003	-4.44789884917644e-002,-1.59458437268003e-001
9.84011105761083e+003	-4.64316237092623e-002,-1.62033481018366e-001
9.86279485631159e+003	-4.85097425696844e-002,-1.64698360133212e-001
9.88553094656888e+003	-5.07239725120481e-002,-1.67456317027093e-001
9.90831944892716e+003	-5.30860322798775e-002,-1.70310555388255e-001
9.93116048420882e+003	-5.56088596922155e-002,-1.73264189825380e-001
9.95405417351475e+003	-5.83067553197564e-002,-1.76320181453838e-001
9.97700063822501e+003	-6.11955439102523e-002,-1.79481255958614e-001
9.99999999999948e+003	-6.42927555110215e-002,-1.82749799827748e-001
1.00230523807785e+004	-6.76178282865874e-002,-1.86127729401411e-001
1.00461579027834e+004	-7.11923349899444e-002,-1.89616326078962e-001
1.00693166885175e+004	-7.50402348635947e-002,-1.93216029411323e-001
1.00925288607663e+004	-7.91881523445181e-002,-1.96926177809640e-001
1.01157945425985e+004	-8.36656832151990e-002,-2.00744684143776e-001
1.01391138573663e+004	-8.85057276236345e-002,-2.04667630496973e-001
1.01624869287064e+004	-9.37448474667569e-002,-2.08688762693128e-001
1.01859138805406e+004	-9.94236426825992e-002,-2.12798860833613e-001
1.02093948370763e+004	-1.05587136594390e-001,-2.16984956910149e-001
1.02329299228070e+004	-1.12285154000323e-001,-2.21229364597542e-001
1.02565192625135e+004	-1.19572666400409e-001,-2.25508479692544e-001
1.02801629812642e+004	-1.27510065523640e-001,-2.29791302685045e-001
1.03038612044156e+004	-1.36163307769802e-001,-2.34037628326662e-001
1.03276140576134e+004	-1.45603846559781e-001,-2.38195842107849e-001
1.03514216667929e+004	-1.55908234812875e-001,-2.42200262541153e-001
1.03752841581796e+004	-1.67157233578380e-001,-2.45967974829073e-001
1.03992016582900e+004	-1.79434203214224e-001,-2.49395121808509e-001
1.04231742939325e+004	-1.92822479514442e-001,-2.52352661016179e-001
1.04472021922074e+004	-2.07401350713268e-001,-2.54681675329235e-001
1.04712854805084e+004	-2.23240159909653e-001,-2.56188456593381e-001
1.04954242865227e+004	-2.40389979092722e-001,-2.56639788897783e-001
1.05196187382317e+004	-2.58872270613881e-001,-2.55759163833226e-001
1.05438689639120e+004	-2.78664030001194e-001,-2.53225080224030e-001
1.05681750921360e+004	-2.99679183363984e-001,-2.48673107163825e-001
1.05925372517723e+004	-3.21746618142776e-001,-2.41703959154865e-001
1.06169555719867e+004	-3.44586292679262e-001,-2.31900286117112e-001
1.06414301822426e+004	-3.67786480580345e-001,-2.18854917661376e-001
1.06659612123020e+004	-3.90787267928895e-001,-2.02212464998173e-001
1.06905487922260e+004	-4.12877493174101e-001,-1.81723951774899e-001
1.07151930523755e+004	-4.33213458093809e-001,-1.57310190875980e-001
1.07398941234119e+004	-4.50866555213433e-001,-1.29124287139409e-001
1.07646521362978e+004	-4.64902127822331e-001,-9.75984294227091e-002
1.07894672222977e+004	-4.74483189393021e-001,-6.34577663054797e-002
1.08143395129788e+004	-4.78982119316783e-001,-2.76876241179070e-002
1.08392691402115e+004	-4.78075569148637e-001,8.54917653679254e-003
1.08642562361701e+004	-4.71797570983821e-001,4.40331751578930e-002
1.08893009333337e+004	-4.60535440095441e-001,7.76222968473429e-002
1.09144033644870e+004	-4.44969464564524e-001,1.08369103224019e-001
1.09395636627203e+004	-4.25973383290622e-001,1.35597378856380e-001
1.09647819614313e+004	-4.04501301593319e-001,1.58928024066019e-001
1.09900583943246e+004	-3.81485438006586e-001,1.78259087331832e-001
1.10153930954136e+004	-3.57760571213147e-001,1.93714657549815e-001
1.10407861990201e+004	-3.34020412816866e-001,2.05580074083545e-001
1.10662378397761e+004	-3.10802685644275e-001,2.14238001628985e-001
1.10917481526234e+004	-2.88495246260004e-001,2.20114449466947e-001
1.11173172728153e+004	-2.67354757389086e-001,2.23638467102246e-001
1.11429453359167e+004	-2.47530784442132e-001,2.25215414189911e-001
1.11686324778050e+004	-2.29090370412607e-001,2.25211625362541e-001
1.11943788346709e+004	-2.12040227658302e-001,2.23947588509882e-001
1.12201845430190e+004	-1.96345271542746e-001,2.21696885366793e-001
1.12460497396687e+004	-1.81943246928797e-001,2.18688652321383e-001
1.12719745617545e+004	-1.68755763495450e-001,2.15111915737562e-001
1.12979591467274e+004	-1.56696302087377e-001,2.11120690780597e-001
1.13240036323550e+004	-1.45675808251992e-001,2.06839151471009e-001
1.13501081567225e+004	-1.35606442651517e-001,2.02366479627160e-001
1.13762728582337e+004	-1.26403969639278e-001,1.97781200674371e-001
1.14024978756111e+004	-1.17989168129005e-001,1.93144939711949e-001
1.14287833478971e+004	-1.10288559413927e-001,1.88505604316083e-001
1.14551294144547e+004	-1.03234671311096e-001,1.83900039143054e-001
1.14815362149682e+004	-9.67659980669361e-002,1.79356214405289e-001
1.15080038894437e+004	-9.08267694878574e-002,1.74895014546653e-001
1.15345325782103e+004	-8.53666084475586e-002,1.70531690689513e-001
1.15611224219203e+004	-8.03401308471297e-002,1.66277034247930e-001
1.15877735615506e+004	-7.57065240950095e-002,1.62138321633604e-001
1.16144861384028e+004	-7.14291274374844e-002,1.58120072425570e-001
1.16412602941043e+004	-6.74750285953507e-002,1.54224656352535e-001
1.16680961706090e+004	-6.38146850729656e-002,1.50452778222647e-001
1.16949939101981e+004	-6.04215744010392e-002,1.46803864605048e-001
1.17219536554807e+004	-5.72718748675459e-002,1.43276371590197e-001
1.17489755493946e+004	-5.43441765578094e-002,1.39868029249655e-001
1.17760597352074e+004	-5.16192214619401e-002,1.36576035379871e-001
1.18032063565166e+004	-4.90796708003554e-002,1.33397208645696e-001
1.18304155572510e+004	-4.67098974150557e-002,1.30328109242698e-001
1.18576874816709e+004	-4.44958009704199e-002,1.27365133588577e-001
1.18850222743695e+004	-4.24246437298374e-002,1.24504588261226e-001
1.19124200802731e+004	-4.04849047737712e-002,1.21742747363886e-001
1.19398810446421e+004	-3.86661506673955e-002,1.19075896666896e-001
1.19674053130718e+004	-3.69589207493744e-002,1.16500367209963e-001
1.19949930314931e+004	-3.53546253832632e-002,1.14012560516020e-001
1.20226443461735e+004	-3.38454556802230e-002,1.11608967140955e-001
1.20503594037173e+004	-3.24243033607931e-002,1.09286179941663e-001
1.20781383510671e+004	-3.10846895713285e-002,1.07040903170868e-001
1.21059813355041e+004	-2.98207016059710e-002,1.04869958287445e-001
1.21338885046491e+004	-2.86269366073173e-002,1.02770287194641e-001
