Freq.	I(Ldrive)
4.31519076827751e+003	(-1.99323877171538e+001dB,-8.24857151339767e+001°)
4.32513831034994e+003	(-1.99661549639225e+001dB,-8.25397913475154e+001°)
4.33510878387514e+003	(-1.99997109483449e+001dB,-8.25934743376396e+001°)
4.34510224171557e+003	(-2.00330568606773e+001dB,-8.26467699390711e+001°)
4.35511873685554e+003	(-2.00661938704741e+001dB,-8.26996838885050e+001°)
4.36515832240151e+003	(-2.00991231268495e+001dB,-8.27522218268093e+001°)
4.37522105158237e+003	(-2.01318457587350e+001dB,-8.28043893011702e+001°)
4.38530697774971e+003	(-2.01643628751297e+001dB,-8.28561917671819e+001°)
4.39541615437809e+003	(-2.01966755653473e+001dB,-8.29076345908848e+001°)
4.40554863506538e+003	(-2.02287848992568e+001dB,-8.29587230507531e+001°)
4.41570447353297e+003	(-2.02606919275186e+001dB,-8.30094623396323e+001°)
4.42588372362611e+003	(-2.02923976818156e+001dB,-8.30598575666297e+001°)
4.43608643931417e+003	(-2.03239031750794e+001dB,-8.31099137589574e+001°)
4.44631267469093e+003	(-2.03552094017123e+001dB,-8.31596358637312e+001°)
4.45656248397488e+003	(-2.03863173378033e+001dB,-8.32090287497251e+001°)
4.46683592150948e+003	(-2.04172279413413e+001dB,-8.32580972090833e+001°)
4.47713304176347e+003	(-2.04479421524220e+001dB,-8.33068459589912e+001°)
4.48745389933117e+003	(-2.04784608934520e+001dB,-8.33552796433061e+001°)
4.49779854893272e+003	(-2.05087850693469e+001dB,-8.34034028341490e+001°)
4.50816704541445e+003	(-2.05389155677268e+001dB,-8.34512200334586e+001°)
4.51855944374907e+003	(-2.05688532591059e+001dB,-8.34987356745084e+001°)
4.52897579903605e+003	(-2.05985989970792e+001dB,-8.35459541233885e+001°)
4.53941616650187e+003	(-2.06281536185049e+001dB,-8.35928796804526e+001°)
4.54988060150033e+003	(-2.06575179436821e+001dB,-8.36395165817307e+001°)
4.56036915951280e+003	(-2.06866927765253e+001dB,-8.36858690003104e+001°)
4.57088189614859e+003	(-2.07156789047345e+001dB,-8.37319410476851e+001°)
4.58141886714517e+003	(-2.07444770999622e+001dB,-8.37777367750719e+001°)
4.59198012836852e+003	(-2.07730881179756e+001dB,-8.38232601746997e+001°)
4.60256573581340e+003	(-2.08015126988159e+001dB,-8.38685151810675e+001°)
4.61317574560363e+003	(-2.08297515669538e+001dB,-8.39135056721750e+001°)
4.62381021399244e+003	(-2.08578054314411e+001dB,-8.39582354707252e+001°)
4.63446919736272e+003	(-2.08856749860593e+001dB,-8.40027083453003e+001°)
4.64515275222733e+003	(-2.09133609094639e+001dB,-8.40469280115118e+001°)
4.65586093522942e+003	(-2.09408638653264e+001dB,-8.40908981331247e+001°)
4.66659380314272e+003	(-2.09681845024718e+001dB,-8.41346223231581e+001°)
4.67735141287181e+003	(-2.09953234550136e+001dB,-8.41781041449604e+001°)
4.68813382145248e+003	(-2.10222813424850e+001dB,-8.42213471132631e+001°)
4.69894108605199e+003	(-2.10490587699673e+001dB,-8.42643546952102e+001°)
4.70977326396936e+003	(-2.10756563282149e+001dB,-8.43071303113664e+001°)
4.72063041263574e+003	(-2.11020745937767e+001dB,-8.43496773367043e+001°)
4.73151258961463e+003	(-2.11283141291157e+001dB,-8.43919991015702e+001°)
4.74241985260228e+003	(-2.11543754827240e+001dB,-8.44340988926298e+001°)
4.75335225942788e+003	(-2.11802591892358e+001dB,-8.44759799537943e+001°)
4.76430986805398e+003	(-2.12059657695373e+001dB,-8.45176454871273e+001°)
4.77529273657674e+003	(-2.12314957308733e+001dB,-8.45590986537336e+001°)
4.78630092322621e+003	(-2.12568495669512e+001dB,-8.46003425746288e+001°)
4.79733448636672e+003	(-2.12820277580421e+001dB,-8.46413803315926e+001°)
4.80839348449711e+003	(-2.13070307710792e+001dB,-8.46822149680040e+001°)
4.81947797625110e+003	(-2.13318590597530e+001dB,-8.47228494896608e+001°)
4.83058802039755e+003	(-2.13565130646044e+001dB,-8.47632868655815e+001°)
4.84172367584082e+003	(-2.13809932131142e+001dB,-8.48035300287933e+001°)
4.85288500162103e+003	(-2.14052999197912e+001dB,-8.48435818771032e+001°)
4.86407205691444e+003	(-2.14294335862560e+001dB,-8.48834452738551e+001°)
4.87528490103368e+003	(-2.14533946013239e+001dB,-8.49231230486724e+001°)
4.88652359342816e+003	(-2.14771833410839e+001dB,-8.49626179981860e+001°)
4.89778819368428e+003	(-2.15008001689755e+001dB,-8.50019328867492e+001°)
4.90907876152585e+003	(-2.15242454358635e+001dB,-8.50410704471391e+001°)
4.92039535681433e+003	(-2.15475194801096e+001dB,-8.50800333812451e+001°)
4.93173803954917e+003	(-2.15706226276416e+001dB,-8.51188243607444e+001°)
4.94310686986817e+003	(-2.15935551920207e+001dB,-8.51574460277663e+001°)
4.95450190804772e+003	(-2.16163174745056e+001dB,-8.51959009955434e+001°)
4.96592321450317e+003	(-2.16389097641148e+001dB,-8.52341918490523e+001°)
4.97737084978917e+003	(-2.16613323376861e+001dB,-8.52723211456427e+001°)
4.98884487459993e+003	(-2.16835854599338e+001dB,-8.53102914156550e+001°)
5.00034534976960e+003	(-2.17056693835037e+001dB,-8.53481051630285e+001°)
5.01187233627253e+003	(-2.17275843490258e+001dB,-8.53857648658986e+001°)
5.02342589522368e+003	(-2.17493305851642e+001dB,-8.54232729771837e+001°)
5.03500608787886e+003	(-2.17709083086654e+001dB,-8.54606319251635e+001°)
5.04661297563509e+003	(-2.17923177244038e+001dB,-8.54978441140466e+001°)
5.05824662003095e+003	(-2.18135590254250e+001dB,-8.55349119245300e+001°)
5.06990708274685e+003	(-2.18346323929868e+001dB,-8.55718377143489e+001°)
5.08159442560541e+003	(-2.18555379965987e+001dB,-8.56086238188189e+001°)
5.09330871057176e+003	(-2.18762759940576e+001dB,-8.56452725513687e+001°)
5.10504999975387e+003	(-2.18968465314831e+001dB,-8.56817862040656e+001°)
5.11681835540288e+003	(-2.19172497433491e+001dB,-8.57181670481329e+001°)
5.12861383991345e+003	(-2.19374857525141e+001dB,-8.57544173344590e+001°)
5.14043651582406e+003	(-2.19575546702488e+001dB,-8.57905392941008e+001°)
5.15228644581737e+003	(-2.19774565962620e+001dB,-8.58265351387780e+001°)
5.16416369272051e+003	(-2.19971916187239e+001dB,-8.58624070613618e+001°)
5.17606831950548e+003	(-2.20167598142874e+001dB,-8.58981572363567e+001°)
5.18800038928941e+003	(-2.20361612481072e+001dB,-8.59337878203753e+001°)
5.19995996533496e+003	(-2.20553959738568e+001dB,-8.59693009526075e+001°)
5.21194711105060e+003	(-2.20744640337436e+001dB,-8.60046987552834e+001°)
5.22396188999100e+003	(-2.20933654585208e+001dB,-8.60399833341299e+001°)
5.23600436585730e+003	(-2.21121002674990e+001dB,-8.60751567788230e+001°)
5.24807460249752e+003	(-2.21306684685536e+001dB,-8.61102211634330e+001°)
5.26017266390686e+003	(-2.21490700581318e+001dB,-8.61451785468654e+001°)
5.27229861422802e+003	(-2.21673050212561e+001dB,-8.61800309732971e+001°)
5.28445251775160e+003	(-2.21853733315266e+001dB,-8.62147804726069e+001°)
5.29663443891637e+003	(-2.22032749511211e+001dB,-8.62494290608018e+001°)
5.30884444230968e+003	(-2.22210098307920e+001dB,-8.62839787404386e+001°)
5.32108259266774e+003	(-2.22385779098625e+001dB,-8.63184315010420e+001°)
5.33334895487600e+003	(-2.22559791162197e+001dB,-8.63527893195169e+001°)
5.34564359396951e+003	(-2.22732133663061e+001dB,-8.63870541605590e+001°)
5.35796657513321e+003	(-2.22902805651081e+001dB,-8.64212279770596e+001°)
5.37031796370232e+003	(-2.23071806061436e+001dB,-8.64553127105080e+001°)
5.38269782516267e+003	(-2.23239133714461e+001dB,-8.64893102913902e+001°)
5.39510622515107e+003	(-2.23404787315479e+001dB,-8.65232226395843e+001°)
5.40754322945560e+003	(-2.23568765454599e+001dB,-8.65570516647530e+001°)
5.42000890401603e+003	(-2.23731066606498e+001dB,-8.65907992667328e+001°)
5.43250331492412e+003	(-2.23891689130187e+001dB,-8.66244673359206e+001°)
5.44502652842400e+003	(-2.24050631268739e+001dB,-8.66580577536586e+001°)
5.45757861091249e+003	(-2.24207891149012e+001dB,-8.66915723926150e+001°)
5.47015962893950e+003	(-2.24363466781337e+001dB,-8.67250131171640e+001°)
5.48276964920832e+003	(-2.24517356059189e+001dB,-8.67583817837635e+001°)
5.49540873857603e+003	(-2.24669556758837e+001dB,-8.67916802413295e+001°)
5.50807696405382e+003	(-2.24820066538964e+001dB,-8.68249103316109e+001°)
5.52077439280736e+003	(-2.24968882940270e+001dB,-8.68580738895608e+001°)
5.53350109215715e+003	(-2.25116003385054e+001dB,-8.68911727437074e+001°)
5.54625712957889e+003	(-2.25261425176761e+001dB,-8.69242087165230e+001°)
5.55904257270381e+003	(-2.25405145499521e+001dB,-8.69571836247924e+001°)
5.57185748931908e+003	(-2.25547161417651e+001dB,-8.69900992799799e+001°)
5.58470194736808e+003	(-2.25687469875142e+001dB,-8.70229574885957e+001°)
5.59757601495088e+003	(-2.25826067695113e+001dB,-8.70557600525613e+001°)
5.61047976032448e+003	(-2.25962951579252e+001dB,-8.70885087695749e+001°)
5.62341325190327e+003	(-2.26098118107220e+001dB,-8.71212054334757e+001°)
5.63637655825932e+003	(-2.26231563736040e+001dB,-8.71538518346089e+001°)
5.64936974812280e+003	(-2.26363284799453e+001dB,-8.71864497601900e+001°)
5.66239289038231e+003	(-2.26493277507255e+001dB,-8.72190009946693e+001°)
5.67544605408524e+003	(-2.26621537944603e+001dB,-8.72515073200967e+001°)
5.68852930843819e+003	(-2.26748062071299e+001dB,-8.72839705164874e+001°)
5.70164272280725e+003	(-2.26872845721043e+001dB,-8.73163923621871e+001°)
5.71478636671844e+003	(-2.26995884600665e+001dB,-8.73487746342392e+001°)
5.72796030985806e+003	(-2.27117174289323e+001dB,-8.73811191087523e+001°)
5.74116462207304e+003	(-2.27236710237680e+001dB,-8.74134275612684e+001°)
5.75439937337134e+003	(-2.27354487767049e+001dB,-8.74457017671331e+001°)
5.76766463392227e+003	(-2.27470502068511e+001dB,-8.74779435018669e+001°)
5.78096047405695e+003	(-2.27584748202006e+001dB,-8.75101545415378e+001°)
5.79428696426858e+003	(-2.27697221095391e+001dB,-8.75423366631363e+001°)
5.80764417521288e+003	(-2.27807915543473e+001dB,-8.75744916449517e+001°)
5.82103217770848e+003	(-2.27916826207011e+001dB,-8.76066212669506e+001°)
5.83445104273721e+003	(-2.28023947611683e+001dB,-8.76387273111583e+001°)
5.84790084144457e+003	(-2.28129274147030e+001dB,-8.76708115620418e+001°)
5.86138164514005e+003	(-2.28232800065363e+001dB,-8.77028758068960e+001°)
5.87489352529753e+003	(-2.28334519480639e+001dB,-8.77349218362326e+001°)
5.88843655355565e+003	(-2.28434426367310e+001dB,-8.77669514441719e+001°)
5.90201080171820e+003	(-2.28532514559128e+001dB,-8.77989664288379e+001°)
5.91561634175450e+003	(-2.28628777747932e+001dB,-8.78309685927570e+001°)
5.92925324579975e+003	(-2.28723209482385e+001dB,-8.78629597432602e+001°)
5.94292158615548e+003	(-2.28815803166688e+001dB,-8.78949416928885e+001°)
5.95662143528986e+003	(-2.28906552059256e+001dB,-8.79269162598035e+001°)
5.97035286583812e+003	(-2.28995449271354e+001dB,-8.79588852682013e+001°)
5.98411595060295e+003	(-2.29082487765704e+001dB,-8.79908505487310e+001°)
5.99791076255485e+003	(-2.29167660355048e+001dB,-8.80228139389182e+001°)
6.01173737483253e+003	(-2.29250959700677e+001dB,-8.80547772835932e+001°)
6.02559586074333e+003	(-2.29332378310921e+001dB,-8.80867424353241e+001°)
6.03948629376355e+003	(-2.29411908539601e+001dB,-8.81187112548557e+001°)
6.05340874753888e+003	(-2.29489542584439e+001dB,-8.81506856115533e+001°)
6.06736329588480e+003	(-2.29565272485426e+001dB,-8.81826673838532e+001°)
6.08135001278692e+003	(-2.29639090123156e+001dB,-8.82146584597186e+001°)
6.09536897240143e+003	(-2.29710987217109e+001dB,-8.82466607371021e+001°)
6.10942024905546e+003	(-2.29780955323894e+001dB,-8.82786761244148e+001°)
6.12350391724748e+003	(-2.29848985835452e+001dB,-8.83107065410022e+001°)
6.13762005164768e+003	(-2.29915069977208e+001dB,-8.83427539176273e+001°)
6.15176872709842e+003	(-2.29979198806180e+001dB,-8.83748201969613e+001°)
6.16595001861456e+003	(-2.30041363209042e+001dB,-8.84069073340813e+001°)
6.18016400138390e+003	(-2.30101553900142e+001dB,-8.84390172969771e+001°)
6.19441075076755e+003	(-2.30159761419460e+001dB,-8.84711520670657e+001°)
6.20869034230037e+003	(-2.30215976130532e+001dB,-8.85033136397141e+001°)
6.22300285169133e+003	(-2.30270188218313e+001dB,-8.85355040247718e+001°)
6.23734835482393e+003	(-2.30322387686986e+001dB,-8.85677252471123e+001°)
6.25172692775659e+003	(-2.30372564357731e+001dB,-8.85999793471840e+001°)
6.26613864672309e+003	(-2.30420707866423e+001dB,-8.86322683815716e+001°)
6.28058358813291e+003	(-2.30466807661287e+001dB,-8.86645944235672e+001°)
6.29506182857171e+003	(-2.30510853000493e+001dB,-8.86969595637524e+001°)
6.30957344480166e+003	(-2.30552832949689e+001dB,-8.87293659105922e+001°)
6.32411851376192e+003	(-2.30592736379481e+001dB,-8.87618155910391e+001°)
6.33869711256900e+003	(-2.30630551962847e+001dB,-8.87943107511500e+001°)
6.35330931851716e+003	(-2.30666268172491e+001dB,-8.88268535567156e+001°)
6.36795520907888e+003	(-2.30699873278138e+001dB,-8.88594461939015e+001°)
6.38263486190521e+003	(-2.30731355343754e+001dB,-8.88920908699041e+001°)
6.39734835482620e+003	(-2.30760702224709e+001dB,-8.89247898136183e+001°)
6.41209576585134e+003	(-2.30787901564867e+001dB,-8.89575452763212e+001°)
6.42687717316992e+003	(-2.30812940793607e+001dB,-8.89903595323691e+001°)
6.44169265515149e+003	(-2.30835807122775e+001dB,-8.90232348799104e+001°)
6.45654229034627e+003	(-2.30856487543557e+001dB,-8.90561736416139e+001°)
6.47142615748555e+003	(-2.30874968823285e+001dB,-8.90891781654132e+001°)
6.48634433548210e+003	(-2.30891237502160e+001dB,-8.91222508252680e+001°)
6.50129690343062e+003	(-2.30905279889898e+001dB,-8.91553940219434e+001°)
6.51628394060814e+003	(-2.30917082062296e+001dB,-8.91886101838057e+001°)
6.53130552647444e+003	(-2.30926629857715e+001dB,-8.92219017676384e+001°)
6.54636174067246e+003	(-2.30933908873478e+001dB,-8.92552712594760e+001°)
6.56145266302877e+003	(-2.30938904462181e+001dB,-8.92887211754591e+001°)
6.57657837355392e+003	(-2.30941601727916e+001dB,-8.93222540627087e+001°)
6.59173895244292e+003	(-2.30941985522398e+001dB,-8.93558725002227e+001°)
6.60693448007567e+003	(-2.30940040441006e+001dB,-8.93895790997942e+001°)
6.62216503701733e+003	(-2.30935750818718e+001dB,-8.94233765069525e+001°)
6.63743070401879e+003	(-2.30929100725957e+001dB,-8.94572674019274e+001°)
6.65273156201712e+003	(-2.30920073964327e+001dB,-8.94912545006387e+001°)
6.66806769213592e+003	(-2.30908654062250e+001dB,-8.95253405557099e+001°)
6.68343917568585e+003	(-2.30894824270494e+001dB,-8.95595283575090e+001°)
6.69884609416497e+003	(-2.30878567557591e+001dB,-8.95938207352156e+001°)
6.71428852925922e+003	(-2.30859866605145e+001dB,-8.96282205579163e+001°)
6.72976656284288e+003	(-2.30838703803019e+001dB,-8.96627307357292e+001°)
6.74528027697892e+003	(-2.30815061244404e+001dB,-8.96973542209577e+001°)
6.76082975391951e+003	(-2.30788920720773e+001dB,-8.97320940092765e+001°)
6.77641507610645e+003	(-2.30760263716697e+001dB,-8.97669531409485e+001°)
6.79203632617154e+003	(-2.30729071404541e+001dB,-8.98019347020756e+001°)
6.80769358693711e+003	(-2.30695324639027e+001dB,-8.98370418258842e+001°)
6.82338694141639e+003	(-2.30659003951648e+001dB,-8.98722776940456e+001°)
6.83911647281398e+003	(-2.30620089544962e+001dB,-8.99076455380339e+001°)
6.85488226452631e+003	(-2.30578561286723e+001dB,-8.99431486405224e+001°)
6.87068440014201e+003	(-2.30534398703871e+001dB,-8.99787903368186e+001°)
6.88652296344245e+003	(-2.30487580976371e+001dB,-9.00145740163419e+001°)
6.90239803840211e+003	(-2.30438086930889e+001dB,-9.00505031241422e+001°)
6.91830970918905e+003	(-2.30385895034314e+001dB,-9.00865811624638e+001°)
6.93425806016538e+003	(-2.30330983387098e+001dB,-9.01228116923547e+001°)
6.95024317588765e+003	(-2.30273329716447e+001dB,-9.01591983353230e+001°)
6.96626514110737e+003	(-2.30212911369311e+001dB,-9.01957447750430e+001°)
6.98232404077140e+003	(-2.30149705305211e+001dB,-9.02324547591116e+001°)
6.99841996002242e+003	(-2.30083688088866e+001dB,-9.02693321008585e+001°)
7.01455298419939e+003	(-2.30014835882634e+001dB,-9.03063806812105e+001°)
7.03072319883801e+003	(-2.29943124438750e+001dB,-9.03436044506128e+001°)
7.04693068967115e+003	(-2.29868529091363e+001dB,-9.03810074310094e+001°)
7.06317554262930e+003	(-2.29791024748353e+001dB,-9.04185937178853e+001°)
7.07945784384105e+003	(-2.29710585882942e+001dB,-9.04563674823711e+001°)
7.09577767963356e+003	(-2.29627186525070e+001dB,-9.04943329734149e+001°)
7.11213513653296e+003	(-2.29540800252543e+001dB,-9.05324945200219e+001°)
7.12853030126487e+003	(-2.29451400181947e+001dB,-9.05708565335655e+001°)
7.14496326075480e+003	(-2.29358958959304e+001dB,-9.06094235101720e+001°)
7.16143410212869e+003	(-2.29263448750485e+001dB,-9.06482000331829e+001°)
7.17794291271329e+003	(-2.29164841231354e+001dB,-9.06871907756958e+001°)
7.19448978003666e+003	(-2.29063107577644e+001dB,-9.07264005031895e+001°)
7.21107479182866e+003	(-2.28958218454550e+001dB,-9.07658340762339e+001°)
7.22769803602137e+003	(-2.28850144006040e+001dB,-9.08054964532912e+001°)
7.24435960074957e+003	(-2.28738853843858e+001dB,-9.08453926936083e+001°)
7.26105957435121e+003	(-2.28624317036230e+001dB,-9.08855279602081e+001°)
7.27779804536790e+003	(-2.28506502096243e+001dB,-9.09259075229799e+001°)
7.29457510254535e+003	(-2.28385376969901e+001dB,-9.09665367618755e+001°)
7.31139083483383e+003	(-2.28260909023841e+001dB,-9.10074211702150e+001°)
7.32824533138870e+003	(-2.28133065032693e+001dB,-9.10485663581044e+001°)
7.34513868157081e+003	(-2.28001811166086e+001dB,-9.10899780559735e+001°)
7.36207097494702e+003	(-2.27867112975271e+001dB,-9.11316621182359e+001°)
7.37904230129067e+003	(-2.27728935379362e+001dB,-9.11736245270767e+001°)
7.39605275058203e+003	(-2.27587242651172e+001dB,-9.12158713963756e+001°)
7.41310241300883e+003	(-2.27441998402635e+001dB,-9.12584089757672e+001°)
7.43019137896667e+003	(-2.27293165569804e+001dB,-9.13012436548479e+001°)
7.44731973905954e+003	(-2.27140706397396e+001dB,-9.13443819675335e+001°)
7.46448758410032e+003	(-2.26984582422882e+001dB,-9.13878305965744e+001°)
7.48169500511119e+003	(-2.26824754460105e+001dB,-9.14315963782357e+001°)
7.49894209332421e+003	(-2.26661182582398e+001dB,-9.14756863071487e+001°)
7.51622894018170e+003	(-2.26493826105193e+001dB,-9.15201075413416e+001°)
7.53355563733682e+003	(-2.26322643568107e+001dB,-9.15648674074574e+001°)
7.55092227665398e+003	(-2.26147592716475e+001dB,-9.16099734061658e+001°)
7.56832895020939e+003	(-2.25968630482315e+001dB,-9.16554332177808e+001°)
7.58577575029148e+003	(-2.25785712964707e+001dB,-9.17012547080897e+001°)
7.60326276940146e+003	(-2.25598795409565e+001dB,-9.17474459344048e+001°)
7.62079010025376e+003	(-2.25407832188768e+001dB,-9.17940151518481e+001°)
7.63835783577655e+003	(-2.25212776778641e+001dB,-9.18409708198783e+001°)
7.65596606911220e+003	(-2.25013581737758e+001dB,-9.18883216090725e+001°)
7.67361489361783e+003	(-2.24810198684034e+001dB,-9.19360764081732e+001°)
7.69130440286573e+003	(-2.24602578271081e+001dB,-9.19842443314135e+001°)
7.70903469064394e+003	(-2.24390670163818e+001dB,-9.20328347261332e+001°)
7.72680585095666e+003	(-2.24174423013274e+001dB,-9.20818571807000e+001°)
7.74461797802482e+003	(-2.23953784430580e+001dB,-9.21313215327489e+001°)
7.76247116628655e+003	(-2.23728700960110e+001dB,-9.21812378777561e+001°)
7.78036551039767e+003	(-2.23499118051733e+001dB,-9.22316165779632e+001°)
7.79830110523222e+003	(-2.23264980032149e+001dB,-9.22824682716675e+001°)
7.81627804588292e+003	(-2.23026230075263e+001dB,-9.23338038828979e+001°)
7.83429642766174e+003	(-2.22782810171575e+001dB,-9.23856346314935e+001°)
7.85235634610034e+003	(-2.22534661096527e+001dB,-9.24379720436052e+001°)
7.87045789695061e+003	(-2.22281722377778e+001dB,-9.24908279626423e+001°)
7.88860117618517e+003	(-2.22023932261364e+001dB,-9.25442145606841e+001°)
7.90678627999787e+003	(-2.21761227676689e+001dB,-9.25981443503814e+001°)
7.92501330480434e+003	(-2.21493544200307e+001dB,-9.26526301973724e+001°)
7.94328234724243e+003	(-2.21220816018445e+001dB,-9.27076853332385e+001°)
7.96159350417280e+003	(-2.20942975888203e+001dB,-9.27633233690279e+001°)
7.97994687267938e+003	(-2.20659955097399e+001dB,-9.28195583093762e+001°)
7.99834255006990e+003	(-2.20371683422975e+001dB,-9.28764045672556e+001°)
8.01678063387640e+003	(-2.20078089087928e+001dB,-9.29338769793840e+001°)
8.03526122185579e+003	(-2.19779098716680e+001dB,-9.29919908223305e+001°)
8.05378441199028e+003	(-2.19474637288849e+001dB,-9.30507618293531e+001°)
8.07235030248799e+003	(-2.19164628091314e+001dB,-9.31102062080075e+001°)
8.09095899178343e+003	(-2.18848992668542e+001dB,-9.31703406585698e+001°)
8.10961057853802e+003	(-2.18527650771068e+001dB,-9.32311823933154e+001°)
8.12830516164060e+003	(-2.18200520302064e+001dB,-9.32927491567023e+001°)
8.14704284020800e+003	(-2.17867517261909e+001dB,-9.33550592465080e+001°)
8.16582371358553e+003	(-2.17528555690671e+001dB,-9.34181315359724e+001°)
8.18464788134750e+003	(-2.17183547608406e+001dB,-9.34819854970040e+001°)
8.20351544329778e+003	(-2.16832402953174e+001dB,-9.35466412245077e+001°)
8.22242649947031e+003	(-2.16475029516685e+001dB,-9.36121194618999e+001°)
8.24138115012962e+003	(-2.16111332877433e+001dB,-9.36784416278760e+001°)
8.26037949577139e+003	(-2.15741216331243e+001dB,-9.37456298445054e+001°)
8.27942163712294e+003	(-2.15364580819083e+001dB,-9.38137069667292e+001°)
8.29850767514382e+003	(-2.14981324852021e+001dB,-9.38826966133430e+001°)
8.31763771102631e+003	(-2.14591344433201e+001dB,-9.39526231995529e+001°)
8.33681184619594e+003	(-2.14194532976689e+001dB,-9.40235119711985e+001°)
8.35603018231207e+003	(-2.13790781223046e+001dB,-9.40953890407418e+001°)
8.37529282126842e+003	(-2.13379977151467e+001dB,-9.41682814251300e+001°)
8.39459986519356e+003	(-2.12962005888326e+001dB,-9.42422170856462e+001°)
8.41395141645154e+003	(-2.12536749611951e+001dB,-9.43172249698694e+001°)
8.43334757764234e+003	(-2.12104087453444e+001dB,-9.43933350558760e+001°)
8.45278845160249e+003	(-2.11663895393360e+001dB,-9.44705783988223e+001°)
8.47227414140555e+003	(-2.11216046154028e+001dB,-9.45489871800579e+001°)
8.49180475036272e+003	(-2.10760409087313e+001dB,-9.46285947589322e+001°)
8.51138038202335e+003	(-2.10296850057577e+001dB,-9.47094357274652e+001°)
8.53100114017548e+003	(-2.09825231319610e+001dB,-9.47915459680703e+001°)
8.55066712884641e+003	(-2.09345411391274e+001dB,-9.48749627145263e+001°)
8.57037845230328e+003	(-2.08857244920582e+001dB,-9.49597246164147e+001°)
8.59013521505353e+003	(-2.08360582546942e+001dB,-9.50458718072513e+001°)
8.60993752184558e+003	(-2.07855270756253e+001dB,-9.51334459765614e+001°)
8.62978547766928e+003	(-2.07341151729547e+001dB,-9.52224904461649e+001°)
8.64967918775651e+003	(-2.06818063184829e+001dB,-9.53130502509592e+001°)
8.66961875758174e+003	(-2.06285838211763e+001dB,-9.54051722245107e+001°)
8.68960429286259e+003	(-2.05744305098834e+001dB,-9.54989050897899e+001°)
8.70963589956038e+003	(-2.05193287152575e+001dB,-9.55942995554111e+001°)
8.72971368388068e+003	(-2.04632602508446e+001dB,-9.56914084177678e+001°)
8.74983775227393e+003	(-2.04062063932916e+001dB,-9.57902866694868e+001°)
8.77000821143591e+003	(-2.03481478616265e+001dB,-9.58909916146577e+001°)
8.79022516830841e+003	(-2.02890647955622e+001dB,-9.59935829913333e+001°)
8.81048873007970e+003	(-2.02289367327685e+001dB,-9.60981231018364e+001°)
8.83079900418519e+003	(-2.01677425850582e+001dB,-9.62046769514566e+001°)
8.85115609830791e+003	(-2.01054606134257e+001dB,-9.63133123961672e+001°)
8.87156012037917e+003	(-2.00420684018763e+001dB,-9.64241003000480e+001°)
8.89201117857904e+003	(-1.99775428299780e+001dB,-9.65371147031610e+001°)
8.91250938133701e+003	(-1.99118600440659e+001dB,-9.66524330006875e+001°)
8.93305483733251e+003	(-1.98449954270235e+001dB,-9.67701361342130e+001°)
8.95364765549549e+003	(-1.97769235665616e+001dB,-9.68903087961176e+001°)
8.97428794500703e+003	(-1.97076182219096e+001dB,-9.70130396481261e+001°)
8.99497581529990e+003	(-1.96370522888320e+001dB,-9.71384215551588e+001°)
9.01571137605912e+003	(-1.95651977628739e+001dB,-9.72665518357367e+001°)
9.03649473722256e+003	(-1.94920257007366e+001dB,-9.73975325303081e+001°)
9.05732600898155e+003	(-1.94175061796789e+001dB,-9.75314706889939e+001°)
9.07820530178140e+003	(-1.93416082548309e+001dB,-9.76684786803912e+001°)
9.09913272632206e+003	(-1.92642999143056e+001dB,-9.78086745232334e+001°)
9.12010839355864e+003	(-1.91855480319827e+001dB,-9.79521822428803e+001°)
9.14113241470204e+003	(-1.91053183178362e+001dB,-9.80991322548038e+001°)
9.16220490121953e+003	(-1.90235752656691e+001dB,-9.82496617774553e+001°)
9.18332596483535e+003	(-1.89402820981120e+001dB,-9.84039152771338e+001°)
9.20449571753125e+003	(-1.88554007087360e+001dB,-9.85620449477482e+001°)
9.22571427154717e+003	(-1.87688916011257e+001dB,-9.87242112286566e+001°)
9.24698173938176e+003	(-1.86807138247471e+001dB,-9.88905833641042e+001°)
9.26829823379302e+003	(-1.85908249074466e+001dB,-9.90613400081436e+001°)
9.28966386779889e+003	(-1.84991807844045e+001dB,-9.92366698793418e+001°)
9.31107875467783e+003	(-1.84057357233683e+001dB,-9.94167724700325e+001°)
9.33254300796944e+003	(-1.83104422459844e+001dB,-9.96018588153977e+001°)
9.35405674147504e+003	(-1.82132510450470e+001dB,-9.97921523282343e+001°)
9.37562006925833e+003	(-1.81141108974824e+001dB,-9.99878897059188e+001°)
9.39723310564590e+003	(-1.80129685728907e+001dB,-1.00189321916809e+002°)
9.41889596522793e+003	(-1.79097687374749e+001dB,-1.00396715274148e+002°)
9.44060876285875e+003	(-1.78044538531949e+001dB,-1.00610352606454e+002°)
9.46237161365745e+003	(-1.76969640720040e+001dB,-1.00830534534429e+002°)
9.48418463300849e+003	(-1.75872371250480e+001dB,-1.01057580865599e+002°)
9.50604793656233e+003	(-1.74752082067362e+001dB,-1.01291832119199e+002°)
9.52796164023603e+003	(-1.73608098536414e+001dB,-1.01533651195365e+002°)
9.54992586021387e+003	(-1.72439718182378e+001dB,-1.01783425204339e+002°)
9.57194071294795e+003	(-1.71246209375613e+001dB,-1.02041567473363e+002°)
9.59400631515884e+003	(-1.70026809969692e+001dB,-1.02308519751073e+002°)
9.61612278383615e+003	(-1.68780725892964e+001dB,-1.02584754631717e+002°)
